"PASSENGERS","DISTANCE","UNIQUE_CARRIER","AIRLINE_ID","UNIQUE_CARRIER_NAME","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","MONTH",
393.00,318.00,"7H",20327,"Corvus Airlines, Inc d/b/a Era Aviation d/b/a Ravn Alaska",10304,"ANI","Aniak, AK","AK",10299,"ANC","Anchorage, AK","AK",2,
394.00,35.00,"J5",20337,"Kalinin Aviation LLC d/b/a Alaska Seaplanes",12171,"HNH","Hoonah, AK","AK",12523,"JNU","Juneau, AK","AK",2,
395.00,361.00,"OH",20397,"PSA Airlines Inc.",10821,"BWI","Baltimore, MD","MD",11057,"CLT","Charlotte, NC","NC",2,
395.00,1868.00,"WN",19393,"Southwest Airlines Co.",14107,"PHX","Phoenix, AZ","AZ",14635,"RSW","Fort Myers, FL","FL",2,
396.00,542.00,"UA",19977,"United Air Lines Inc.",12264,"IAD","Washington, DC","VA",10693,"BNA","Nashville, TN","TN",2,
396.00,149.00,"9K",20253,"Cape Air",15016,"STL","St. Louis, MO","MO",12375,"IRK","Kirksville, MO","MO",2,
396.00,149.00,"9K",20253,"Cape Air",12375,"IRK","Kirksville, MO","MO",15016,"STL","St. Louis, MO","MO",2,
397.00,77.00,"ZW",20046,"Air Wisconsin Airlines Corp",10990,"CHO","Charlottesville, VA","VA",12264,"IAD","Washington, DC","VA",2,
397.00,785.00,"G4",20368,"Allegiant Air",11267,"DAY","Dayton, OH","OH",14761,"SFB","Sanford, FL","FL",2,
399.00,95.00,"9K",20253,"Cape Air",14321,"PWM","Portland, ME","ME",10721,"BOS","Boston, MA","MA",2,
399.00,143.00,"EV",20366,"ExpressJet Airlines LLC",11618,"EWR","Newark, NJ","NJ",10257,"ALB","Albany, NY","NY",2,
399.00,826.00,"OO",20304,"SkyWest Airlines Inc.",13485,"MSN","Madison, WI","WI",11292,"DEN","Denver, CO","CO",2,
399.00,1062.00,"WN",19393,"Southwest Airlines Co.",11697,"FLL","Fort Lauderdale, FL","FL",11042,"CLE","Cleveland, OH","OH",2,
401.00,2438.00,"WN",19393,"Southwest Airlines Co.",13204,"MCO","Orlando, FL","FL",13796,"OAK","Oakland, CA","CA",2,
401.00,442.00,"7H",20327,"Corvus Airlines, Inc d/b/a Era Aviation d/b/a Ravn Alaska",10299,"ANC","Anchorage, AK","AK",12807,"KSM","St. Mary's, AK","AK",2,
401.00,932.00,"G4",20368,"Allegiant Air",11042,"CLE","Cleveland, OH","OH",14112,"PIE","St. Petersburg, FL","FL",2,
401.00,313.00,"PT",20427,"Piedmont Airlines",10529,"BDL","Hartford, CT","CT",11278,"DCA","Washington, DC","VA",2,
402.00,364.00,"4B",21599,"Boutique Air",11197,"CVN","Clovis, NM","NM",11298,"DFW","Dallas/Fort Worth, TX","TX",2,
403.00,23.00,"VI",20426,"Vieques Air Link Inc.",12553,"JRV","Ceiba, PR","PR",11126,"CPX","Culebra, PR","PR",2,
405.00,313.00,"PT",20427,"Piedmont Airlines",11278,"DCA","Washington, DC","VA",10529,"BDL","Hartford, CT","CT",2,
406.00,1186.00,"YX",20452,"Republic Airline",10849,"BZN","Bozeman, MT","MT",13930,"ORD","Chicago, IL","IL",2,
407.00,183.00,"AS",19930,"Alaska Airlines Inc.",12819,"KTN","Ketchikan, AK","AK",14828,"SIT","Sitka, AK","AK",2,
407.00,179.00,"4B",21599,"Boutique Air",11292,"DEN","Denver, CO","CO",10272,"ALS","Alamosa, CO","CO",2,
