"PASSENGERS","DISTANCE","UNIQUE_CARRIER","AIRLINE_ID","UNIQUE_CARRIER_NAME","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","MONTH",
9.00,601.00,"WN",19393,"Southwest Airlines Co.",14869,"SLC","Salt Lake City, UT","UT",15376,"TUS","Tucson, AZ","AZ",1,
9.00,1976.00,"WN",19393,"Southwest Airlines Co.",10821,"BWI","Baltimore, MD","MD",15376,"TUS","Tucson, AZ","AZ",1,
9.00,709.00,"WN",19393,"Southwest Airlines Co.",11996,"GSP","Greer, SC","SC",10529,"BDL","Hartford, CT","CT",1,
9.00,753.00,"WN",19393,"Southwest Airlines Co.",11996,"GSP","Greer, SC","SC",13198,"MCI","Kansas City, MO","MO",1,
9.00,1575.00,"WN",19393,"Southwest Airlines Co.",13487,"MSP","Minneapolis, MN","MN",14831,"SJC","San Jose, CA","CA",1,
9.00,2267.00,"WN",19393,"Southwest Airlines Co.",14570,"RNO","Reno, NV","NV",15304,"TPA","Tampa, FL","FL",1,
9.00,2086.00,"WN",19393,"Southwest Airlines Co.",14747,"SEA","Seattle, WA","WA",13495,"MSY","New Orleans, LA","LA",1,
9.00,1373.00,"WN",19393,"Southwest Airlines Co.",14057,"PDX","Portland, OR","OR",12896,"LBB","Lubbock, TX","TX",1,
9.00,1877.00,"WN",19393,"Southwest Airlines Co.",14057,"PDX","Portland, OR","OR",12339,"IND","Indianapolis, IN","IN",1,
9.00,1186.00,"WN",19393,"Southwest Airlines Co.",12896,"LBB","Lubbock, TX","TX",14771,"SFO","San Francisco, CA","CA",1,
9.00,634.00,"WN",19393,"Southwest Airlines Co.",13342,"MKE","Milwaukee, WI","WI",11996,"GSP","Greer, SC","SC",1,
9.00,780.00,"WN",19393,"Southwest Airlines Co.",13342,"MKE","Milwaukee, WI","WI",10529,"BDL","Hartford, CT","CT",1,
9.00,546.00,"WN",19393,"Southwest Airlines Co.",11057,"CLT","Charlotte, NC","NC",10792,"BUF","Buffalo, NY","NY",1,
9.00,632.00,"WN",19393,"Southwest Airlines Co.",11057,"CLT","Charlotte, NC","NC",11697,"FLL","Fort Lauderdale, FL","FL",1,
9.00,435.00,"WN",19393,"Southwest Airlines Co.",13931,"ORF","Norfolk, VA","VA",11042,"CLE","Cleveland, OH","OH",1,
9.00,771.00,"WN",19393,"Southwest Airlines Co.",13931,"ORF","Norfolk, VA","VA",14193,"PNS","Pensacola, FL","FL",1,
9.00,792.00,"WN",19393,"Southwest Airlines Co.",12339,"IND","Indianapolis, IN","IN",14307,"PVD","Providence, RI","RI",1,
9.00,653.00,"WN",19393,"Southwest Airlines Co.",10599,"BHM","Birmingham, AL","AL",11278,"DCA","Washington, DC","VA",1,
9.00,2213.00,"WN",19393,"Southwest Airlines Co.",14492,"RDU","Raleigh/Durham, NC","NC",14908,"SNA","Santa Ana, CA","CA",1,
9.00,927.00,"WN",19393,"Southwest Airlines Co.",13495,"MSY","New Orleans, LA","LA",11986,"GRR","Grand Rapids, MI","MI",1,
9.00,1403.00,"WN",19393,"Southwest Airlines Co.",14122,"PIT","Pittsburgh, PA","PA",12206,"HRL","Harlingen/San Benito, TX","TX",1,
9.00,857.00,"WN",19393,"Southwest Airlines Co.",10693,"BNA","Nashville, TN","TN",11140,"CRP","Corpus Christi, TX","TX",1,
9.00,1414.00,"WN",19393,"Southwest Airlines Co.",10693,"BNA","Nashville, TN","TN",15376,"TUS","Tucson, AZ","AZ",1,
9.00,2242.00,"WN",19393,"Southwest Airlines Co.",12953,"LGA","New York, NY","NY",12889,"LAS","Las Vegas, NV","NV",1,
