"PASSENGERS","DISTANCE","UNIQUE_CARRIER","AIRLINE_ID","UNIQUE_CARRIER_NAME","ORIGIN_AIRPORT_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST_AIRPORT_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","MONTH",
2234.00,667.00,"WN",19393,"Southwest Airlines Co.",15016,"STL","St. Louis, MO","MO",14492,"RDU","Raleigh/Durham, NC","NC",3,
2235.00,733.00,"EV",20366,"ExpressJet Airlines LLC",13930,"ORD","Chicago, IL","IL",12953,"LGA","New York, NY","NY",3,
2235.00,99.00,"QX",19687,"Horizon Air",11470,"EAT","Wenatchee, WA","WA",14747,"SEA","Seattle, WA","WA",3,
2235.00,1264.00,"AA",19805,"American Airlines Inc.",13244,"MEM","Memphis, TN","TN",14107,"PHX","Phoenix, AZ","AZ",3,
2235.00,1715.00,"AS",19930,"Alaska Airlines Inc.",10423,"AUS","Austin, TX","TX",14057,"PDX","Portland, OR","OR",3,
2235.00,334.00,"MQ",20398,"Envoy Air",13487,"MSP","Minneapolis, MN","MN",13930,"ORD","Chicago, IL","IL",3,
2236.00,1379.00,"AA",19805,"American Airlines Inc.",12266,"IAH","Houston, TX","TX",12892,"LAX","Los Angeles, CA","CA",3,
2236.00,850.00,"WN",19393,"Southwest Airlines Co.",11259,"DAL","Dallas, TX","TX",13342,"MKE","Milwaukee, WI","WI",3,
2237.00,876.00,"G4",20368,"Allegiant Air",12339,"IND","Indianapolis, IN","IN",14986,"SRQ","Sarasota/Bradenton, FL","FL",3,
2237.00,1678.00,"DL",19790,"Delta Air Lines Inc.",12889,"LAS","Las Vegas, NV","NV",11193,"CVG","Cincinnati, OH","KY",3,
2237.00,489.00,"YX",20452,"Republic Airline",13303,"MIA","Miami, FL","FL",10994,"CHS","Charleston, SC","SC",3,
2237.00,862.00,"MQ",20398,"Envoy Air",11298,"DFW","Dallas/Fort Worth, TX","TX",11996,"GSP","Greer, SC","SC",3,
2239.00,566.00,"OO",20304,"SkyWest Airlines Inc.",14696,"SBN","South Bend, IN","IN",10397,"ATL","Atlanta, GA","GA",3,
2239.00,812.00,"G4",20368,"Allegiant Air",14986,"SRQ","Sarasota/Bradenton, FL","FL",11193,"CVG","Cincinnati, OH","KY",3,
